时间戳,硝化液回流流量_平均值,硝化液回流流量_变化值,硝化液回流流量_变化率,循环流量1_平均值,循环流量1_变化值,循环流量1_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,一级生化出口PH值_实时值,一级生化出口PH值_HRT平均值,一级生化出口COD_实时值,一级生化出口COD_HRT平均值,一级生化出口氨氮_实时值,一级生化出口氨氮_HRT平均值,一级生化出口SV30_实时值,一级生化出口SV30_HRT平均值,一级生化出口MLSS_实时值,一级生化出口MLSS_HRT平均值,一级生化出口总氮_实时值,一级生化出口总氮_HRT平均值,超滤系统出口PH值_实时值,超滤系统出口PH值_HRT平均值,超滤系统出口COD_实时值,超滤系统出口COD_HRT平均值,超滤系统出口氨氮_实时值,超滤系统出口氨氮_HRT平均值,超滤系统出口COD_输出_t+120min,超滤系统出口氨氮_输出_t+120min
2026-03-06 16:00:00,0.004710773584905665,-0.002315,-1.0,0.0,0.0,0.0,18.043301886792456,-0.5,-0.02724795640326975,58.10566037735849,0.7999999999999972,0.013986013986013936,8.35,8.349999999999138,646.2,646.2000000000978,10.04,10.039999999999411,99.0,99.0,15.0,15.0,323.4,323.39999999995104,8.68,8.679999999999826,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-06 18:00:00,0.0010841415094339623,-0.002315,-1.0,0.0,0.0,0.0,16.951132075471698,-1.3999999999999986,-0.07932011331444752,61.041509433962254,5.300000000000004,0.08998302207130737,8.35,8.349999999999236,646.2,646.2000000000991,10.04,10.039999999999326,99.0,99.0,15.0,15.0,323.4,323.3999999999504,8.68,8.679999999999724,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-06 20:00:00,0.0007655471698113208,0.0,0.0,0.0,0.0,0.0,14.69830188679245,-2.049999999999999,-0.12982900569980996,68.99528301886794,6.1000000000000085,0.09298780487804892,8.35,8.349999999999332,646.2,646.2000000001003,10.04,10.039999999999242,99.0,99.0,15.0,15.0,323.4,323.3999999999498,8.68,8.679999999999628,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-06 22:00:00,0.0021592452830188685,0.0,0.0,0.0,0.0,0.0,13.315094339622647,-1.1899999999999995,-0.08610709117221414,72.3311320754717,2.200000000000003,0.03076923076923081,8.35,8.349999999999424,646.2,646.2000000001016,10.04,10.039999999999162,99.0,99.0,15.0,15.0,323.4,323.3999999999492,8.68,8.679999999999533,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 00:00:00,0.0018146981132075475,0.013889,5.999568034557236,0.0,0.0,0.0,12.076037735849058,-0.7799999999999994,-0.06270096463022504,75.70283018867923,3.0,0.04043126684636118,8.35,8.349999999999515,646.2,646.2000000001027,10.04,10.039999999999084,99.0,99.0,15.0,15.0,323.4,323.3999999999486,8.68,8.679999999999442,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 02:00:00,0.0007710094339622641,0.0,0.0,0.0,0.0,0.0,11.181132075471703,0.05000000000000071,0.004413062665489913,79.47547169811321,0.8000000000000114,0.0101781170483462,8.35,8.349999999999602,646.2,646.200000000104,10.04,10.039999999999008,99.0,99.0,15.0,15.0,323.4,323.399999999948,8.68,8.679999999999351,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 04:00:00,0.0006565188679245282,0.0,0.0,0.0,0.0,0.0,11.116037735849059,-0.6500000000000004,-0.05782918149466195,80.26698113207544,3.200000000000003,0.040404040404040435,8.35,8.349999999999687,646.2,646.2000000001051,10.04,10.039999999998932,99.0,99.0,15.0,15.0,323.4,323.3999999999474,8.68,8.679999999999266,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 06:00:00,0.00015052830188679243,0.0,0.0,0.0,0.0,0.0,10.909716981132078,0.4299999999999997,0.04091341579448142,82.65471698113211,-0.20000000000000284,-0.0024125452352231945,8.35,8.34999999999977,646.2,646.2000000001061,10.04,10.039999999998862,99.0,99.0,15.0,15.0,323.4,323.3999999999469,8.68,8.67999999999918,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.812169811320759,0.5299999999999994,0.04893813481071093,83.41226415094341,-1.6000000000000085,-0.01934703748488523,8.35,8.34999999999985,646.2,646.2000000001073,10.04,10.039999999998791,99.0,99.0,15.0,15.0,323.4,323.3999999999463,8.68,8.679999999999099,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 10:00:00,0.0002238018867924529,0.0,0.0,0.0,0.0,0.0,13.680471698113207,6.340000000000002,0.5456110154905337,73.67641509433962,-17.89999999999999,-0.22347066167290877,8.35,8.349999999999929,646.2,646.2000000001083,10.04,10.039999999998724,99.0,99.0,15.0,15.0,323.4,323.3999999999458,8.68,8.67999999999902,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 12:00:00,0.00950661320754717,0.0023149999999999993,0.2500270007560211,9.670206320754717,0.0,0.0,24.812547169811317,7.990000000000002,0.3859903381642513,47.37924528301886,-14.0,-0.25362318840579706,8.35,8.350000000000005,646.2,646.2000000001093,10.04,10.039999999998656,99.0,99.0,15.0,15.0,323.4,323.3999999999453,8.68,8.679999999998941,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 14:00:00,0.009579566037735835,0.006943999999999999,0.3749662508774771,0.0,0.0,0.0,21.568584905660373,-5.779999999999998,-0.2059871703492515,54.453773584905676,9.799999999999997,0.2350119904076738,8.35,8.35000000000008,646.2,646.2000000001102,10.04,10.039999999998592,99.0,99.0,15.0,15.0,323.4,323.39999999994484,8.68,8.679999999998865,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 16:00:00,0.008363735849056595,-0.0069440000000000005,-0.7499729992439789,0.0,0.0,0.0,21.258867924528303,-6.34,-0.24892029839026306,56.71320754716982,18.599999999999994,0.40259740259740245,8.35,8.350000000000152,646.2,646.2000000001112,10.04,10.039999999998528,99.0,99.0,15.0,15.0,323.4,323.3999999999443,8.68,8.67999999999879,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 18:00:00,0.0028851320754716987,-0.0069440000000000005,-0.7499729992439789,0.0,0.0,0.0,18.593867924528308,-0.3200000000000003,-0.017121455323702527,64.29999999999998,4.0,0.06420545746388444,8.35,8.350000000000223,646.2,646.2000000001121,10.04,10.039999999998466,99.0,99.0,15.0,15.0,323.4,323.3999999999439,8.68,8.679999999998719,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 20:00:00,0.003799264150943397,0.0,0.0,0.0,0.0,0.0,16.418679245283013,-1.839999999999998,-0.10520297312750133,71.13679245283019,3.0999999999999943,0.04403409090909082,8.35,8.350000000000293,646.2,646.200000000113,10.04,10.039999999998408,99.0,99.0,15.0,15.0,323.4,323.3999999999434,8.68,8.679999999998648,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-07 22:00:00,0.002878556603773585,0.0,0.0,0.0,0.0,0.0,14.637830188679246,-0.21999999999999886,-0.01463739188290079,74.8207547169811,-3.299999999999997,-0.04342105263157891,8.35,8.35000000000036,646.2,646.200000000114,10.04,10.039999999998347,99.0,99.0,15.0,15.0,323.4,323.39999999994296,8.68,8.679999999998579,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 00:00:00,0.003407377358490567,0.023148,0.0,0.0,0.0,0.0,14.366698113207542,-1.3200000000000003,-0.08870967741935486,75.00849056603774,5.299999999999997,0.07260273972602736,8.35,8.350000000000426,646.2,646.2000000001149,10.04,10.03999999999829,99.0,99.0,15.0,15.0,323.4,323.3999999999425,8.68,8.679999999998513,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 02:00:00,0.0029716415094339613,0.0,0.0,0.0,0.0,0.0,13.578396226415094,0.33999999999999986,0.025392083644510816,79.85188679245279,-0.7000000000000028,-0.008838383838383874,8.35,8.35000000000049,646.2,646.2000000001157,10.04,10.039999999998235,99.0,99.0,15.0,15.0,323.4,323.3999999999421,8.68,8.679999999998447,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 04:00:00,0.004324084905660377,0.006945,0.7500810022680635,0.0,0.0,0.0,12.604716981132075,-1.540000000000001,-0.11441307578008922,80.99433962264155,3.700000000000003,0.04677623261694062,8.35,8.350000000000552,646.2,646.2000000001165,10.04,10.03999999999818,99.0,99.0,15.0,15.0,323.4,323.3999999999417,8.68,8.679999999998383,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 06:00:00,0.0019221132075471702,-0.011574,-1.0,0.0,0.0,0.0,11.964622641509429,-0.1899999999999995,-0.015806988352745382,81.20283018867929,-0.30000000000001137,-0.003640776699029264,8.35,8.350000000000614,646.2,646.2000000001174,10.04,10.039999999998129,99.0,99.0,15.0,15.0,323.4,323.3999999999413,8.68,8.679999999998321,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 08:00:00,0.00018641509433962264,0.002315,0.0,0.0,0.0,0.0,11.781509433962267,0.6500000000000004,0.0541215653621982,81.16132075471697,-0.29999999999999716,-0.0037735849056603414,8.35,8.350000000000673,646.2,646.2000000001182,10.04,10.039999999998075,99.0,99.0,15.0,15.0,323.4,323.3999999999409,8.68,8.679999999998259,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 10:00:00,0.0260089716981132,0.0,0.0,0.0,0.0,0.0,15.22716981132076,3.039999999999999,0.22978080120937255,71.3933962264151,-9.099999999999994,-0.11772315653298829,8.35,8.350000000000732,646.2,646.2000000001188,10.04,10.039999999998024,99.0,99.0,15.0,15.0,323.4,323.3999999999405,8.68,8.6799999999982,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 12:00:00,0.009473962264150933,0.0069440000000000005,2.9995680345572358,9.548996330188679,0.0,0.0,18.73301886792452,1.4100000000000001,0.0759698275862069,62.61415094339622,-3.1000000000000014,-0.049050632911392424,8.35,8.35000000000079,646.2,646.2000000001196,10.04,10.039999999997974,99.0,99.0,15.0,15.0,323.4,323.3999999999401,8.68,8.679999999998142,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 14:00:00,0.007028566037735844,-0.009260000000000001,-0.5000269992980183,0.0,0.0,0.0,19.467735849056606,1.1900000000000013,0.059768960321446574,61.29056603773586,-2.3999999999999986,-0.04013377926421403,8.35,8.350000000000845,646.2,646.2000000001204,10.04,10.039999999997926,99.0,99.0,15.0,15.0,323.4,323.3999999999398,8.68,8.679999999998085,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 16:00:00,0.00882687735849057,-0.018519,-1.0,0.0,0.0,0.0,20.153301886792452,-5.41,-0.23460537727666958,60.14905660377359,13.400000000000006,0.2528301886792454,8.35,8.3500000000009,646.2,646.2000000001211,10.04,10.039999999997878,99.0,99.0,15.0,15.0,323.4,323.3999999999394,8.68,8.67999999999803,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 18:00:00,0.002974971698113205,-0.0069440000000000005,-0.7499729992439789,0.0,0.0,0.0,16.223207547169807,-1.6999999999999975,-0.10101010101010087,69.93113207547172,3.5999999999999943,0.05255474452554736,8.35,8.350000000000954,646.2,646.2000000001218,10.04,10.039999999997832,99.0,99.0,15.0,15.0,323.4,323.39999999993904,8.68,8.679999999997975,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 20:00:00,0.0034467358490566018,-0.0069440000000000005,-0.7499729992439789,0.0,0.0,0.0,14.082075471698111,-1.790000000000001,-0.12168592794017681,75.90094339622644,6.099999999999994,0.08333333333333326,8.35,8.350000000001005,646.2,646.2000000001225,10.04,10.039999999997786,99.0,99.0,15.0,15.0,323.4,323.3999999999387,8.68,8.679999999997921,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-08 22:00:00,0.005711575471698117,0.0069440000000000005,2.9995680345572358,0.0,0.0,0.0,12.44018867924528,-0.8200000000000003,-0.06421299921691467,80.06132075471699,3.4000000000000057,0.043147208121827485,8.35,8.350000000001057,646.2,646.2000000001232,10.04,10.03999999999774,99.0,99.0,15.0,15.0,323.4,323.3999999999384,8.68,8.67999999999787,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 00:00:00,0.006769849056603781,0.0,0.0,0.0,0.0,0.0,11.077358490566043,-0.8499999999999996,-0.07185122569737952,89.6924528301887,7.400000000000006,0.08862275449101803,8.35,8.350000000001106,646.2,646.2000000001239,10.04,10.0399999999977,99.0,99.0,15.0,15.0,323.4,323.399999999938,8.68,8.679999999997818,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 02:00:00,0.005048867924528301,0.009259,0.0,0.0,0.0,0.0,10.505188679245284,-0.41999999999999993,-0.038852913968547634,92.51981132075473,2.6999999999999886,0.029702970297029577,8.35,8.350000000001156,646.2,646.2000000001245,10.04,10.039999999997656,99.0,99.0,15.0,15.0,323.4,323.39999999993773,8.68,8.679999999997769,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 04:00:00,0.0027542641509433956,0.0,0.0,0.0,0.0,0.0,10.061037735849057,-0.5500000000000007,-0.052833813640730136,93.3575471698113,0.5,0.00536480686695279,8.35,8.350000000001204,646.2,646.2000000001251,10.04,10.039999999997614,99.0,99.0,15.0,15.0,323.4,323.3999999999374,8.68,8.679999999997719,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 06:00:00,0.0004088207547169812,-0.009259,-1.0,0.0,0.0,0.0,9.79924528301887,-0.3099999999999987,-0.03144016227180515,93.95471698113208,1.5,0.016025641025641028,8.35,8.350000000001252,646.2,646.2000000001258,10.04,10.039999999997573,99.0,99.0,15.0,15.0,323.4,323.39999999993705,8.68,8.679999999997671,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.491226415094337,0.1999999999999993,0.021097046413502032,94.98018867924524,-0.7000000000000028,-0.007352941176470618,8.35,8.350000000001298,646.2,646.2000000001264,10.04,10.039999999997532,99.0,99.0,15.0,15.0,323.4,323.3999999999368,8.68,8.679999999997625,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 10:00:00,0.0,0.0,0.0,9.634749311320753,0.0,0.0,10.255471698113206,0.6699999999999999,0.06795131845841784,92.64245283018873,-2.0999999999999943,-0.022316684378320874,8.35,8.350000000001343,646.2,646.2000000001269,10.04,10.039999999997493,99.0,99.0,15.0,15.0,323.4,323.3999999999365,8.68,8.679999999997579,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.82849056603774,-0.0600000000000005,-0.0054545454545455,90.64528301886791,0.5999999999999943,0.006615214994487258,8.35,8.350000000001387,646.2,646.2000000001276,10.04,10.039999999997455,99.0,99.0,15.0,15.0,323.4,323.3999999999362,8.68,8.679999999997532,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.55783018867925,-0.2400000000000002,-0.02245088868101031,91.80754716981136,0.0,0.0,8.35,8.350000000001431,646.2,646.2000000001282,10.04,10.039999999997416,99.0,99.0,15.0,15.0,323.4,323.3999999999359,8.68,8.679999999997488,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.300943396226414,-0.6900000000000013,-0.06583969465648867,91.66981132075473,1.6999999999999886,0.018599562363238387,8.35,8.350000000001474,646.2,646.2000000001287,10.04,10.03999999999738,99.0,99.0,15.0,15.0,323.4,323.39999999993563,8.68,8.679999999997445,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.42405660377358,-0.7100000000000009,-0.07178968655207288,94.48301886792457,1.7999999999999972,0.019271948608137014,8.35,8.350000000001515,646.2,646.2000000001293,10.04,10.039999999997343,99.0,99.0,15.0,15.0,323.4,323.39999999993535,8.68,8.679999999997403,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.962924528301887,-0.02999999999999936,-0.0032967032967032264,95.64811320754715,0.5,0.005274261603375527,8.35,8.350000000001556,646.2,646.2000000001298,10.04,10.039999999997308,99.0,99.0,15.0,15.0,323.4,323.39999999993506,8.68,8.67999999999736,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.908584905660375,-0.3100000000000005,-0.0342163355408389,95.36792452830188,0.0,0.0,8.35,8.350000000001597,646.2,646.2000000001303,10.04,10.039999999997272,99.0,99.0,15.0,15.0,323.4,323.3999999999348,8.68,8.67999999999732,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.65141509433962,-0.2699999999999996,-0.03057757644394106,95.73396226415089,0.7999999999999972,0.008421052631578918,8.35,8.350000000001636,646.2,646.2000000001309,10.04,10.03999999999724,99.0,99.0,15.0,15.0,323.4,323.3999999999345,8.68,8.67999999999728,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 02:00:00,0.0008359999999999998,0.0,0.0,0.0,0.0,0.0,8.648584905660375,0.1999999999999993,0.023364485981308327,95.76037735849057,-0.29999999999999716,-0.0031315240083507013,8.35,8.350000000001675,646.2,646.2000000001314,10.04,10.039999999997203,99.0,99.0,15.0,15.0,323.4,323.39999999993427,8.68,8.67999999999724,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 04:00:00,0.0006163962264150944,0.0,0.0,0.0,0.0,0.0,8.625377358490569,0.0,0.0,94.91886792452831,-1.2000000000000028,-0.012526096033402953,8.35,8.350000000001712,646.2,646.2000000001249,10.04,10.0399999999972,99.0,99.0,15.0,15.0,323.4,323.399999999938,8.68,8.679999999997202,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 06:00:00,0.0004805188679245283,0.0,0.0,0.0,0.0,0.0,8.488962264150942,-0.14000000000000057,-0.016374269005848017,93.41792452830188,-2.6000000000000085,-0.027455121436114133,8.35,8.35000000000175,646.2,646.2000000001169,10.04,10.0399999999973,99.0,99.0,15.0,15.0,323.4,323.39999999994194,8.68,8.679999999997163,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.31820754716981,1.2100000000000009,0.14631197097944387,92.44339622641513,-3.9000000000000057,-0.042207792207792263,8.35,8.350000000001787,646.2,646.2000000001092,10.04,10.039999999997397,99.0,99.0,15.0,15.0,323.4,323.39999999994586,8.68,8.679999999997126,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 10:00:00,0.001151877358490566,0.002315,0.0,29.63521249999999,0.0,0.0,12.00254716981132,2.1500000000000004,0.2093476144109056,79.41509433962264,-6.599999999999994,-0.07810650887573958,8.35,8.350000000001822,646.2,646.2000000001016,10.04,10.039999999997494,99.0,99.0,15.0,15.0,323.4,323.39999999994967,8.68,8.679999999997088,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 12:00:00,0.001044188679245283,0.002315,0.0,0.0,0.0,0.0,15.620188679245281,5.379999999999999,0.3770147161878065,66.67264150943399,-15.399999999999991,-0.21508379888268145,8.35,8.350000000001858,646.2,646.2000000000941,10.04,10.039999999997589,99.0,99.0,15.0,15.0,323.4,323.3999999999534,8.68,8.679999999997053,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 14:00:00,0.0067176226415094405,0.0,0.0,0.0,0.0,0.0,28.271981132075474,-8.18,-0.3225552050473186,38.35188679245283,11.0,0.2505694760820046,8.35,8.350000000001893,646.2,646.2000000000867,10.04,10.03999999999768,99.0,99.0,15.0,15.0,323.4,323.39999999995706,8.68,8.679999999997017,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 16:00:00,0.007772000000000005,0.0,0.0,0.0,0.0,0.0,19.490566037735846,-9.75,-0.3735632183908046,51.57358490566039,18.700000000000003,0.4746192893401016,8.35,8.350000000001927,646.2,646.2000000000794,10.04,10.039999999997772,99.0,99.0,15.0,15.0,323.4,323.3999999999607,8.68,8.679999999996983,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 18:00:00,0.0017131226415094338,0.0,0.0,0.0,0.0,0.0,16.286792452830195,-1.1499999999999986,-0.07012195121951212,57.468867924528325,2.3999999999999986,0.041666666666666644,8.35,8.35000000000196,646.2,646.2000000000724,10.04,10.03999999999786,99.0,99.0,15.0,15.0,323.4,323.3999999999642,8.68,8.679999999996948,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 20:00:00,0.004382481132075472,0.023148,0.0,0.0,0.0,0.0,12.781320754716978,-3.0700000000000003,-0.20576407506702415,70.77358490566037,10.200000000000003,0.16267942583732062,8.35,8.350000000001993,646.2,646.2000000000653,10.04,10.03999999999795,99.0,99.0,15.0,15.0,323.4,323.39999999996775,8.68,8.679999999996914,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-10 22:00:00,0.012453377358490562,0.002315,0.0,0.0,0.0,0.0,11.387547169811324,-0.5099999999999998,-0.04377682403433474,73.91603773584905,0.5,0.006811989100817438,8.35,8.350000000002026,646.2,646.2000000000585,10.04,10.039999999998034,99.0,99.0,15.0,15.0,323.4,323.3999999999712,8.68,8.679999999996882,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 00:00:00,0.010320018867924538,-0.016204,-1.0,0.0,0.0,0.0,10.08603773584906,-1.1600000000000001,-0.10612991765782252,80.82169811320755,7.0,0.09358288770053476,8.35,8.350000000002058,646.2,646.2000000000518,10.04,10.03999999999812,99.0,99.0,15.0,15.0,323.4,323.3999999999745,8.68,8.67999999999685,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 02:00:00,0.00550856603773585,0.013889,5.999568034557236,0.0,0.0,0.0,9.07896226415094,-1.2100000000000009,-0.12346938775510212,84.16792452830188,3.200000000000003,0.03892944038929444,8.68,8.35002291507743,644.6,646.1998888966496,10.0,10.039997222413314,99.0,99.0,15.0,15.0,323.4,323.39999999997787,8.68,8.679999999996818,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 04:00:00,0.0056989339622641536,0.011574,0.0,0.0,0.0,0.0,8.066132075471696,-0.4300000000000006,-0.05237515225334964,88.3924528301887,0.5,0.005668934240362812,8.68,8.352749810621116,644.6,646.1866675849187,10.0,10.039666689620145,99.0,99.0,15.0,15.0,323.4,323.3999999999811,8.68,8.679999999996786,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 06:00:00,0.00335022641509434,-0.025463,-1.0,0.0,0.0,0.0,7.1393396226415105,-1.1600000000000001,-0.15084525357607284,90.35377358490567,1.5999999999999943,0.017797552836484917,8.68,8.355432006012459,644.6,646.1736630011994,10.0,10.039341575027262,99.0,99.0,15.0,15.0,323.4,323.3999999999843,8.68,8.679999999996754,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 08:00:00,6.289622641509434e-05,0.0,0.0,0.0,0.0,0.0,6.68443396226415,1.3499999999999996,0.19999999999999996,91.73301886792456,-4.1000000000000085,-0.044956140350877284,8.68,8.358070591425212,644.6,646.1608698598005,10.0,10.039021746492388,99.0,99.0,15.0,15.0,323.4,323.3999999999875,8.68,8.679999999996724,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 10:00:00,0.0004907169811320755,0.0,0.0,0.0,0.0,0.0,12.092358490566042,6.91,0.7790304396843293,76.54905660377356,-18.0,-0.2097902097902098,8.68,8.360666621868605,644.6,646.1482830455259,10.0,10.038707076135616,99.0,99.0,15.0,15.0,323.4,323.3999999999906,8.68,8.679999999996696,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 12:00:00,34.77775342452829,69.997685,30236.58099352052,0.0,0.0,0.0,22.439433962264157,10.14,0.6357366771159875,50.30849056603774,-27.599999999999994,-0.39942112879884223,8.68,8.363221118593819,644.6,646.1358976068547,10.0,10.03839744016893,99.0,99.0,15.0,15.0,323.4,323.3999999999936,8.68,8.679999999996665,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 14:00:00,68.666161,-5.039351999999994,-0.07199074285714277,0.0,0.0,0.0,31.284528301886787,2.139999999999997,0.06852385526737102,33.95000000000001,-1.6000000000000014,-0.04719764011799414,8.68,8.365735070433505,644.6,646.1237087494466,10.0,10.038092718733822,99.0,99.0,15.0,15.0,323.4,323.3999999999966,8.68,8.679999999996637,500.0,500.0,10.0,10.0,500.0,10.0
2026-03-11 16:00:00,56.94565630188679,-69.314816,-0.9996327819794322,0.0,0.0,0.0,25.263301886792448,-8.739999999999998,-0.2900763358778626,43.84811320754716,15.299999999999997,0.44219653179190743,8.68,8.368209435078027,644.6,646.1117118299545,10.0,10.037792795746611,99.0,99.0,15.0,15.0,323.4,323.3999999999996,8.68,8.679999999996609,500.0,500.0,10.0,10.0,500.0,10.0
