´«¸ÐÆ÷Î»ÖÃ,0GTA32CRH101_PV,0GTA32CT101_PV,0GTA32CP101_PV
2026-03-21 10:10,89.2,12.39,98.36
2026-03-21 10:11,89.2,12.32,98.37
2026-03-21 10:12,89.1,12.44,98.37
2026-03-21 10:13,89.5,12.53,98.37
2026-03-21 10:14,88.9,12.61,98.37
2026-03-21 10:15,88.1,12.7,98.37
2026-03-21 10:16,88.9,12.37,98.36
2026-03-21 10:17,89,12.22,98.37
2026-03-21 10:18,89.2,12.47,98.37
2026-03-21 10:19,88.7,12.66,98.36
2026-03-21 10:20,88.3,12.76,98.36
2026-03-21 10:21,87.8,12.77,98.36
2026-03-21 10:22,87.8,12.85,98.37
2026-03-21 10:23,87.5,12.91,98.37
2026-03-21 10:24,87.2,13.05,98.37
2026-03-21 10:25,86.7,12.88,98.37
2026-03-21 10:26,86.9,13.12,98.37
2026-03-21 10:27,86.7,13.09,98.37
2026-03-21 10:28,86.5,13.16,98.37
2026-03-21 10:29,87.2,12.99,98.37
2026-03-21 10:30,87.4,13.02,98.36
2026-03-21 10:31,87.1,13.22,98.36
2026-03-21 10:32,87.1,13.15,98.36
2026-03-21 10:33,86.8,13.09,98.36
2026-03-21 10:34,87,13.21,98.36
2026-03-21 10:35,87.3,13.34,98.36
2026-03-21 10:36,86.3,13.43,98.36
2026-03-21 10:37,86.3,13.46,98.36
2026-03-21 10:38,86.3,13.58,98.36
2026-03-21 10:39,86,13.75,98.36
2026-03-21 10:40,85.3,13.85,98.35
2026-03-21 10:41,84.6,13.77,98.35
2026-03-21 10:42,84.9,13.81,98.36
2026-03-21 10:43,84.6,14.08,98.35
2026-03-21 10:44,84,14.05,98.34
2026-03-21 10:45,84.1,13.93,98.35
2026-03-21 10:46,84.6,13.88,98.34
2026-03-21 10:47,85.1,13.93,98.34
2026-03-21 10:48,84.9,13.73,98.34
2026-03-21 10:49,84.5,13.82,98.35
2026-03-21 10:50,84.3,13.81,98.34
2026-03-21 10:51,84.3,13.89,98.34
2026-03-21 10:52,84.9,13.93,98.35
2026-03-21 10:53,84.3,14.26,98.35
2026-03-21 10:54,83.3,14.41,98.35
2026-03-21 10:55,82.5,14.46,98.35
2026-03-21 10:56,82.4,14.64,98.35
2026-03-21 10:57,81.9,14.74,98.35
2026-03-21 10:58,81.7,14.72,98.35
2026-03-21 10:59,81.3,14.98,98.35
2026-03-21 11:00,81,14.63,98.35
2026-03-21 11:01,81.8,14.43,98.35
2026-03-21 11:02,82.1,14.5,98.35
2026-03-21 11:03,81.6,14.6,98.35
2026-03-21 11:04,81.2,14.58,98.35
2026-03-21 11:05,82.3,14.47,98.35
2026-03-21 11:06,82.4,14.41,98.36
2026-03-21 11:07,82.6,14.44,98.35
2026-03-21 11:08,82.1,14.57,98.35
2026-03-21 11:09,82,14.64,98.35
2026-03-21 11:10,81.8,14.48,98.35
2026-03-21 11:11,82.6,14.44,98.35
2026-03-21 11:12,82.4,14.58,98.35
2026-03-21 11:13,82.1,14.48,98.36
2026-03-21 11:14,81.7,14.71,98.36
2026-03-21 11:15,81.5,14.67,98.35
2026-03-21 11:16,82,14.77,98.36
2026-03-21 11:17,81.4,14.82,98.35
2026-03-21 11:18,81.3,14.95,98.33
2026-03-21 11:19,81.3,14.66,98.34
2026-03-21 11:20,81.5,14.39,98.33
2026-03-21 11:21,82.1,14.32,98.33
2026-03-21 11:22,81.6,14.51,98.33
2026-03-21 11:23,81.8,14.46,98.33
2026-03-21 11:24,82.2,14.61,98.33
2026-03-21 11:25,82.4,14.33,98.33
2026-03-21 11:26,83.1,14.33,98.33
2026-03-21 11:27,82.5,14.37,98.33
2026-03-21 11:28,82.5,14.6,98.32
2026-03-21 11:29,81.3,14.75,98.33
2026-03-21 11:30,82.3,14.32,98.32
2026-03-21 11:31,83.1,14.06,98.32
2026-03-21 11:32,83.3,14.26,98.32
2026-03-21 11:33,82.6,14.43,98.32
2026-03-21 11:34,82.6,14.54,98.31
2026-03-21 11:35,82,14.71,98.31
2026-03-21 11:36,83,14.58,98.31
2026-03-21 11:37,82.5,14.68,98.31
2026-03-21 11:38,82.3,14.72,98.3
2026-03-21 11:39,81.7,14.81,98.29
2026-03-21 11:40,81.9,14.79,98.29
2026-03-21 11:41,83,14.36,98.29
2026-03-21 11:42,82.6,14.68,98.29
2026-03-21 11:43,81.2,14.96,98.29
2026-03-21 11:44,81.3,14.96,98.29
2026-03-21 11:45,81.2,15.12,98.3
2026-03-21 11:46,81.6,15.06,98.29
2026-03-21 11:47,80.9,15.17,98.28
2026-03-21 11:48,81.1,15.2,98.29
2026-03-21 11:49,80.9,15.05,98.28
2026-03-21 11:50,81.1,15.26,98.29
2026-03-21 11:51,79.7,15.22,98.28
2026-03-21 11:52,80.7,15.26,98.28
2026-03-21 11:53,80.7,15.41,98.29
2026-03-21 11:54,80.7,15.45,98.29
2026-03-21 11:55,79.3,15.6,98.28
2026-03-21 11:56,79.6,15.66,98.28
2026-03-21 11:57,79.3,15.68,98.28
2026-03-21 11:58,78.5,15.92,98.28
2026-03-21 11:59,78.5,15.65,98.27
2026-03-21 12:00,79.2,15.34,98.27
2026-03-21 12:01,79.6,15.38,98.28
2026-03-21 12:02,79,15.34,98.27
2026-03-21 12:03,79.5,15.22,98.27
2026-03-21 12:04,79.6,15.34,98.27
2026-03-21 12:05,79.7,14.79,98.27
2026-03-21 12:06,80.6,14.7,98.26
2026-03-21 12:07,81.5,14.47,98.26
2026-03-21 12:08,82.2,14.26,98.26
2026-03-21 12:09,82.4,14.44,98.26
2026-03-21 12:10,82.8,13.92,98.26
2026-03-21 12:11,83.7,13.98,98.26
2026-03-21 12:12,83.4,14.32,98.25
2026-03-21 12:13,82.9,14.33,98.26
2026-03-21 12:14,83.1,14.48,98.26
2026-03-21 12:15,83,14.61,98.26
2026-03-21 12:16,81.9,14.72,98.25
2026-03-21 12:17,81.3,15.09,98.25
2026-03-21 12:18,80.4,15.3,98.25
2026-03-21 12:19,80.4,15.38,98.24
2026-03-21 12:20,80.5,15.54,98.24
2026-03-21 12:21,78.9,15.57,98.24
2026-03-21 12:22,78.2,15.84,98.24
2026-03-21 12:23,77.9,15.78,98.24
2026-03-21 12:24,78.9,15.86,98.24
2026-03-21 12:25,78.3,15.92,98.24
2026-03-21 12:26,78.2,15.95,98.24
2026-03-21 12:27,77.7,16.21,98.24
2026-03-21 12:28,78.9,16,98.23
2026-03-21 12:29,77.2,16.1,98.24
2026-03-21 12:30,76.8,16.23,98.23
2026-03-21 12:31,77.5,16.41,98.24
2026-03-21 12:32,77.4,16.09,98.23
2026-03-21 12:33,77.8,16.12,98.23
2026-03-21 12:34,77.4,16.33,98.23
2026-03-21 12:35,77.2,16.31,98.22
2026-03-21 12:36,76.7,16.28,98.23
2026-03-21 12:37,76.7,16.5,98.23
2026-03-21 12:38,76.1,16.55,98.21
2026-03-21 12:39,75.6,16.59,98.21
2026-03-21 12:40,75.4,16.71,98.21
2026-03-21 12:41,75.2,16.97,98.2
2026-03-21 12:42,75.1,16.93,98.21
2026-03-21 12:43,75.3,16.82,98.21
2026-03-21 12:44,75.2,16.69,98.2
2026-03-21 12:45,74.9,16.9,98.21
2026-03-21 12:46,74.6,16.96,98.2
2026-03-21 12:47,75.1,16.8,98.21
2026-03-21 12:48,75,16.76,98.19
2026-03-21 12:49,75.4,16.87,98.2
2026-03-21 12:50,75.3,16.76,98.19
2026-03-21 12:51,75,16.9,98.19
2026-03-21 12:52,74.6,17.09,98.18
2026-03-21 12:53,74.3,17.03,98.19
2026-03-21 12:54,74.3,17.2,98.19
2026-03-21 12:55,73.9,17.21,98.19
2026-03-21 12:56,74.1,17.37,98.18
2026-03-21 12:57,74.6,17.23,98.18
2026-03-21 12:58,74.6,17,98.18
2026-03-21 12:59,74.8,17.03,98.19
2026-03-21 13:00,74.7,17.16,98.18
2026-03-21 13:01,74.6,17.27,98.17
2026-03-21 13:02,74.1,17.3,98.18
2026-03-21 13:03,73.5,17.53,98.18
2026-03-21 13:04,73.3,17.64,98.18
2026-03-21 13:05,72.8,17.86,98.18
2026-03-21 13:06,72.6,17.99,98.17
2026-03-21 13:07,71.9,17.94,98.17
2026-03-21 13:08,71.5,18.24,98.17
2026-03-21 13:09,72,18.22,98.16
2026-03-21 13:10,71.4,18.2,98.17
2026-03-21 13:11,71.8,18.01,98.17
2026-03-21 13:12,72.2,17.58,98.16
2026-03-21 13:13,73.6,17.56,98.16
2026-03-21 13:14,74,17.26,98.16
2026-03-21 13:15,75.9,16.76,98.16
2026-03-21 13:16,76.4,16.31,98.16
2026-03-21 13:17,77.8,15.93,98.15
2026-03-21 13:18,78.3,15.66,98.15
2026-03-21 13:19,79.1,15.81,98.15
2026-03-21 13:20,78.9,15.96,98.14
2026-03-21 13:21,78.3,16.24,98.13
2026-03-21 13:22,77.6,16.31,98.15
2026-03-21 13:23,76.6,16.52,98.13
2026-03-21 13:24,77,16.78,98.13
2026-03-21 13:25,77.1,16.27,98.13
2026-03-21 13:26,77.5,16.25,98.12
2026-03-21 13:27,76.9,16.62,98.12
2026-03-21 13:28,76.6,16.84,98.12
2026-03-21 13:29,75.5,17.24,98.11
2026-03-21 13:30,75.3,17.18,98.12
2026-03-21 13:31,75.6,17.2,98.12
2026-03-21 13:32,75.5,17.13,98.12
2026-03-21 13:33,74.8,17.61,98.11
2026-03-21 13:34,74,17.7,98.1
2026-03-21 13:35,74.8,17.42,98.11
2026-03-21 13:36,75,17.05,98.1
2026-03-21 13:37,76.9,16.72,98.09
2026-03-21 13:38,77.4,16.3,98.1
2026-03-21 13:39,78.6,15.99,98.1
2026-03-21 13:40,77.3,16.3,98.1
2026-03-21 13:41,78.5,16.61,98.09
2026-03-21 13:42,77.2,16.99,98.11
2026-03-21 13:43,76.6,16.87,98.11
2026-03-21 13:44,76.6,16.71,98.11
2026-03-21 13:45,76.1,16.86,98.11
2026-03-21 13:46,77.2,17.03,98.11
2026-03-21 13:47,75.7,17.21,98.11
2026-03-21 13:48,74.8,17.31,98.11
2026-03-21 13:49,74.9,17.26,98.12
2026-03-21 13:50,76.2,16.74,98.11
2026-03-21 13:51,76.9,16.89,98.12
2026-03-21 13:52,76.8,16.79,98.11
2026-03-21 13:53,76.4,16.75,98.11
2026-03-21 13:54,77.9,16.34,98.11
2026-03-21 13:55,78.3,16.12,98.11
2026-03-21 13:56,78.8,16.28,98.1
2026-03-21 13:57,78.5,16.2,98.11
2026-03-21 13:58,78.5,16.27,98.12
2026-03-21 13:59,78.8,16.03,98.1
2026-03-21 14:00,78.5,16.28,98.1
2026-03-21 14:01,78.7,16.23,98.11
2026-03-21 14:02,78.4,16.46,98.11
2026-03-21 14:03,78.6,16.33,98.11
2026-03-21 14:04,78.7,16.33,98.09
2026-03-21 14:05,78.2,16.43,98.1
2026-03-21 14:06,77.7,16.55,98.08
2026-03-21 14:07,77.8,16.5,98.09
2026-03-21 14:08,77.1,16.58,98.08
2026-03-21 14:09,76.9,16.66,98.09
2026-03-21 14:10,77.1,16.82,98.09
2026-03-21 14:11,76.3,16.78,98.08
2026-03-21 14:12,76.1,17,98.09
2026-03-21 14:13,77,16.66,98.09
2026-03-21 14:14,76.4,16.87,98.1
2026-03-21 14:15,76.3,17.05,98.09
2026-03-21 14:16,75.7,16.96,98.09
2026-03-21 14:17,75.8,16.92,98.08
2026-03-21 14:18,76.3,16.8,98.08
2026-03-21 14:19,75.9,16.71,98.08
2026-03-21 14:20,75.6,16.75,98.08
2026-03-21 14:21,75.8,16.89,98.09
2026-03-21 14:22,75.8,17,98.08
2026-03-21 14:23,75.9,16.89,98.09
2026-03-21 14:24,76.2,16.76,98.08
2026-03-21 14:25,77.3,16.46,98.08
2026-03-21 14:26,78.1,16.55,98.08
2026-03-21 14:27,78.2,16.21,98.08
2026-03-21 14:28,77.8,16.19,98.08
2026-03-21 14:29,77.8,16.25,98.08
2026-03-21 14:30,77.9,16.37,98.07
2026-03-21 14:31,77.4,16.61,98.07
2026-03-21 14:32,77.1,16.5,98.07
2026-03-21 14:33,76.5,16.65,98.06
2026-03-21 14:34,76.4,16.78,98.06
2026-03-21 14:35,76.2,16.82,98.07
2026-03-21 14:36,77.9,16.23,98.06
2026-03-21 14:37,78.8,16.06,98.05
2026-03-21 14:38,78.9,16.03,98.05
2026-03-21 14:39,78.8,16.19,98.05
2026-03-21 14:40,78.1,16.46,98.06
2026-03-21 14:41,77.1,16.66,98.05
2026-03-21 14:42,76.7,16.78,98.05
2026-03-21 14:43,77.6,16.14,98.04
2026-03-21 14:44,78.9,16.25,98.04
2026-03-21 14:45,78,16.41,98.05
2026-03-21 14:46,76.5,16.72,98.04
2026-03-21 14:47,75.7,16.87,98.04
2026-03-21 14:48,75.4,17.2,98.04
2026-03-21 14:49,74.5,17.21,98.03
2026-03-21 14:50,74.3,17.45,98.03
2026-03-21 14:51,74.4,17.24,98.03
2026-03-21 14:52,76,16.92,98.03
2026-03-21 14:53,76.6,16.46,98.02
2026-03-21 14:54,75.8,16.66,98.02
2026-03-21 14:55,76.7,16.19,98.02
2026-03-21 14:56,77.1,16.28,98.02
2026-03-21 14:57,78.5,16.62,98.01
2026-03-21 14:58,77.7,16.71,98.01
2026-03-21 14:59,77.1,16.76,98.01
2026-03-21 15:00,77.6,16.5,98.01
2026-03-21 15:01,76.4,16.76,98.01
2026-03-21 15:02,75.9,16.8,98.01
2026-03-21 15:03,75,16.97,98.01
2026-03-21 15:04,74.9,17.21,98.01
2026-03-21 15:05,74.3,17.13,98.01
2026-03-21 15:06,74.6,17.35,98
2026-03-21 15:07,74.4,17.16,98
2026-03-21 15:08,75,16.97,98.01
2026-03-21 15:09,75.2,17.05,98
2026-03-21 15:10,74.5,17.28,98.01
2026-03-21 15:11,73.9,17.23,98
2026-03-21 15:12,74,17.33,98
2026-03-21 15:13,74,17.42,98
2026-03-21 15:14,73.1,17.62,97.99
2026-03-21 15:15,73.1,17.73,97.99
2026-03-21 15:16,72.8,17.38,97.99
2026-03-21 15:17,73.7,17.51,97.98
2026-03-21 15:18,72.9,17.56,97.99
2026-03-21 15:19,73.4,17.76,97.98
2026-03-21 15:20,73.3,17.8,97.98
2026-03-21 15:21,73.2,17.9,97.98
2026-03-21 15:22,73.3,17.61,97.98
2026-03-21 15:23,73.5,17.58,97.98
2026-03-21 15:24,73.8,17.55,97.98
2026-03-21 15:25,73.3,17.65,97.98
2026-03-21 15:26,72.2,17.73,97.98
2026-03-21 15:27,71.9,17.85,97.97
2026-03-21 15:28,74.5,17.33,97.97
2026-03-21 15:29,73.6,17.45,97.97
2026-03-21 15:30,74.8,16.93,97.98
2026-03-21 15:31,74.7,17.27,97.97
2026-03-21 15:32,76.4,17.06,97.97
2026-03-21 15:33,75,16.79,97.98
2026-03-21 15:34,74.6,17.06,97.97
2026-03-21 15:35,75.7,16.9,97.96
2026-03-21 15:36,75.7,16.92,97.97
2026-03-21 15:37,75.9,17.02,97.96
2026-03-21 15:38,75.9,16.93,97.96
2026-03-21 15:39,75,17.03,97.95
2026-03-21 15:40,74.4,17.09,97.95
2026-03-21 15:41,74.7,17.14,97.96
2026-03-21 15:42,74.4,17.27,97.96
2026-03-21 15:43,74.1,17.28,97.96
2026-03-21 15:44,74.4,17.16,97.95
2026-03-21 15:45,74.1,17.24,97.96
2026-03-21 15:46,73.9,17.14,97.97
2026-03-21 15:47,74.2,17.1,97.97
2026-03-21 15:48,74,17.17,97.96
2026-03-21 15:49,73.8,17.35,97.96
2026-03-21 15:50,73.5,17.37,97.97
2026-03-21 15:51,73.4,17.33,97.97
2026-03-21 15:52,74.6,17.09,97.96
2026-03-21 15:53,74.6,17.14,97.97
2026-03-21 15:54,73.9,17.09,97.96
2026-03-21 15:55,74.1,17.26,97.97
2026-03-21 15:56,73.8,17.37,97.97
2026-03-21 15:57,73.5,17.49,97.97
2026-03-21 15:58,73.4,17.64,97.96
2026-03-21 15:59,73.3,17.27,97.96
2026-03-21 16:00,74.7,17.18,97.96
2026-03-21 16:01,74.5,17.09,97.95
2026-03-21 16:02,74.5,17.23,97.96
2026-03-21 16:03,73.9,17.24,97.96
2026-03-21 16:04,74.3,17.16,97.96
2026-03-21 16:05,74.5,17.3,97.97
2026-03-21 16:06,74.1,17.27,97.96
2026-03-21 16:07,74.2,17.3,97.95
2026-03-21 16:08,73.9,17.41,97.96
2026-03-21 16:09,73.5,17.45,97.95
2026-03-21 16:10,73.4,17.55,97.95
2026-03-21 16:11,73.3,17.44,97.95
2026-03-21 16:12,73.2,17.48,97.95
2026-03-21 16:13,73,17.75,97.95
2026-03-21 16:14,73.2,17.49,97.95
2026-03-21 16:15,74.3,17.35,97.96
2026-03-21 16:16,74.2,17.21,97.96
2026-03-21 16:17,74.1,17.23,97.96
2026-03-21 16:18,74,17.31,97.96
2026-03-21 16:19,74.1,17.3,97.95
2026-03-21 16:20,73.9,17.48,97.95
2026-03-21 16:21,75.3,17.06,97.94
2026-03-21 16:22,78.4,16.99,97.94
2026-03-21 16:23,77.7,16.87,97.94
2026-03-21 16:24,77.3,16.68,97.94
2026-03-21 16:25,77.6,16.64,97.94
2026-03-21 16:26,76.3,16.68,97.94
2026-03-21 16:27,76.4,16.54,97.94
2026-03-21 16:28,76.2,16.61,97.93
2026-03-21 16:29,76.3,16.59,97.93
2026-03-21 16:30,75.9,16.79,97.92
2026-03-21 16:31,76.5,16.68,97.93
2026-03-21 16:32,78.4,16.52,97.92
2026-03-21 16:33,78.7,16.58,97.93
2026-03-21 16:34,78.3,16.58,97.93
2026-03-21 16:35,77.9,16.4,97.92
2026-03-21 16:36,78.2,16.25,97.92
2026-03-21 16:37,78.2,16.24,97.93
2026-03-21 16:38,78,16.2,97.93
2026-03-21 16:39,78,16.21,97.92
2026-03-21 16:40,78.1,16.19,97.94
2026-03-21 16:41,78.1,16.21,97.92
2026-03-21 16:42,78.2,16.46,97.93
2026-03-21 16:43,77.6,16.58,97.93
2026-03-21 16:44,76.8,16.66,97.93
2026-03-21 16:45,76.4,16.74,97.93
2026-03-21 16:46,76,16.74,97.94
2026-03-21 16:47,76,16.62,97.93
2026-03-21 16:48,76.3,16.62,97.93
2026-03-21 16:49,76.2,16.74,97.94
2026-03-21 16:50,75.8,16.89,97.94
2026-03-21 16:51,75.3,17.05,97.94
2026-03-21 16:52,75.3,17.05,97.94
2026-03-21 16:53,75.2,16.8,97.94
2026-03-21 16:54,76.5,16.68,97.93
2026-03-21 16:55,76.5,16.62,97.94
2026-03-21 16:56,76.6,16.65,97.93
2026-03-21 16:57,76.2,16.62,97.94
2026-03-21 16:58,76.3,16.55,97.94
2026-03-21 16:59,76.1,16.74,97.94
2026-03-21 17:00,76.1,16.89,97.94
2026-03-21 17:01,76.1,16.74,97.94
2026-03-21 17:02,76.6,16.99,97.94
2026-03-21 17:03,76.2,16.8,97.93
2026-03-21 17:04,76,16.89,97.94
2026-03-21 17:05,75.7,17.1,97.94
2026-03-21 17:06,75,17.13,97.95
2026-03-21 17:07,74.9,17.26,97.95
2026-03-21 17:08,75.2,17.14,97.94
2026-03-21 17:09,75,17.17,97.95
2026-03-21 17:10,75.3,17.38,97.95
2026-03-21 17:11,74.8,17.24,97.94
2026-03-21 17:12,75.1,17.24,97.94
2026-03-21 17:13,74.8,17.33,97.95
2026-03-21 17:14,74.8,17.21,97.94
2026-03-21 17:15,75,17.14,97.95
2026-03-21 17:16,74.6,17.26,97.94
2026-03-21 17:17,74.6,17.27,97.94
2026-03-21 17:18,75,17.23,97.94
2026-03-21 17:19,74.6,17.31,97.93
2026-03-21 17:20,74.7,17.34,97.93
2026-03-21 17:21,74.9,17.23,97.92
2026-03-21 17:22,75.4,17.31,97.92
2026-03-21 17:23,77.1,16.94,97.92
2026-03-21 17:24,77.1,16.96,97.92
2026-03-21 17:25,76.5,17.07,97.93
2026-03-21 17:26,76.5,17.11,97.93
2026-03-21 17:27,76.5,17.21,97.93
2026-03-21 17:28,75.9,16.78,97.93
2026-03-21 17:29,77.1,16.68,97.92
2026-03-21 17:30,77.3,16.72,97.93
2026-03-21 17:31,77.1,16.68,97.92
2026-03-21 17:32,76.2,16.8,97.93
2026-03-21 17:33,77.2,16.72,97.92
2026-03-21 17:34,76.5,16.8,97.92
2026-03-21 17:35,77.2,16.61,97.92
2026-03-21 17:36,78,16.37,97.93
2026-03-21 17:37,78.6,16.31,97.93
2026-03-21 17:38,78.2,16.28,97.92
2026-03-21 17:39,77.5,16.16,97.92
2026-03-21 17:40,77.9,16.23,97.93
2026-03-21 17:41,77.9,16.17,97.92
2026-03-21 17:42,78.3,16.28,97.92
2026-03-21 17:43,77.4,16.31,97.93
2026-03-21 17:44,77.2,16.51,97.92
2026-03-21 17:45,77.3,16.54,97.92
2026-03-21 17:46,77.1,16.65,97.92
2026-03-21 17:47,77.1,16.75,97.93
2026-03-21 17:48,76.8,16.65,97.93
2026-03-21 17:49,77,16.61,97.93
2026-03-21 17:50,77,16.69,97.93
2026-03-21 17:51,77,16.71,97.93
2026-03-21 17:52,77,16.72,97.94
2026-03-21 17:53,77.1,16.82,97.93
2026-03-21 17:54,77,16.86,97.93
2026-03-21 17:55,76.8,16.65,97.93
2026-03-21 17:56,76.8,16.79,97.93
2026-03-21 17:57,76.5,16.8,97.92
2026-03-21 17:58,76.6,16.84,97.92
2026-03-21 17:59,76.4,16.71,97.93
2026-03-21 18:00,76.2,16.8,97.93
2026-03-21 18:01,76.7,16.76,97.93
2026-03-21 18:02,76.2,16.86,97.94
2026-03-21 18:03,76.2,16.76,97.92
2026-03-21 18:04,76.5,16.83,97.92
2026-03-21 18:05,76.2,16.76,97.93
2026-03-21 18:06,76.8,16.79,97.93
2026-03-21 18:07,77.3,16.71,97.92
2026-03-21 18:08,76.9,16.8,97.92
2026-03-21 18:09,76.9,16.78,97.92
2026-03-21 18:10,76.9,16.66,97.93
2026-03-21 18:11,76.8,16.66,97.92
2026-03-21 18:12,76.9,16.74,97.92
2026-03-21 18:13,76.5,16.78,97.91
2026-03-21 18:14,76.8,16.76,97.92
2026-03-21 18:15,76.7,16.83,97.91
2026-03-21 18:16,76.1,16.92,97.92
2026-03-21 18:17,76,16.94,97.91
2026-03-21 18:18,75.9,16.94,97.92
2026-03-21 18:19,75.7,16.99,97.91
2026-03-21 18:20,75.8,16.93,97.91
2026-03-21 18:21,76.5,16.97,97.91
2026-03-21 18:22,78.6,16.74,97.9
2026-03-21 18:23,79.7,16.48,97.91
2026-03-21 18:24,79.3,16.69,97.91
2026-03-21 18:25,78.7,16.84,97.92
2026-03-21 18:26,78.4,16.92,97.91
2026-03-21 18:27,77.9,16.82,97.91
2026-03-21 18:28,77.8,16.68,97.92
2026-03-21 18:29,77.4,16.76,97.91
2026-03-21 18:30,77.2,16.75,97.91
2026-03-21 18:31,77.6,16.72,97.92
2026-03-21 18:32,77.3,16.76,97.91
2026-03-21 18:33,77.3,16.66,97.91
2026-03-21 18:34,77.1,16.69,97.91
2026-03-21 18:35,77.2,16.79,97.91
2026-03-21 18:36,77.3,16.8,97.9
2026-03-21 18:37,77.3,16.84,97.91
2026-03-21 18:38,77,16.92,97.92
2026-03-21 18:39,76.9,16.79,97.91
2026-03-21 18:40,77,16.87,97.91
2026-03-21 18:41,77.4,16.71,97.91
2026-03-21 18:42,78,16.68,97.9
2026-03-21 18:43,78,16.78,97.91
2026-03-21 18:44,79.7,16.52,97.91
2026-03-21 18:45,80.6,16.24,97.91
2026-03-21 18:46,81.1,16.24,97.91
2026-03-21 18:47,80.8,16.21,97.9
2026-03-21 18:48,80.5,16.31,97.9
2026-03-21 18:49,80.1,16.33,97.91
2026-03-21 18:50,79.4,16.27,97.91
2026-03-21 18:51,79,16.28,97.91
2026-03-21 18:52,78.9,16.44,97.91
2026-03-21 18:53,78.6,16.28,97.91
2026-03-21 18:54,78.7,16.46,97.92
2026-03-21 18:55,78.6,16.44,97.91
2026-03-21 18:56,78.7,16.37,97.92
2026-03-21 18:57,78.8,16.37,97.92
2026-03-21 18:58,79.2,16.17,97.92
2026-03-21 18:59,78.8,16.19,97.92
2026-03-21 19:00,78.5,16.17,97.91
2026-03-21 19:01,79.1,16.19,97.92
2026-03-21 19:02,80.5,16.19,97.91
2026-03-21 19:03,80.2,16.21,97.91
2026-03-21 19:04,79.8,16.27,97.92
2026-03-21 19:05,79.7,16.21,97.92
2026-03-21 19:06,80.5,16.17,97.92
2026-03-21 19:07,80.7,16.16,97.92
2026-03-21 19:08,80.4,16.12,97.91
2026-03-21 19:09,80.6,16.14,97.91
2026-03-21 19:10,80.7,16.06,97.92
2026-03-21 19:11,81.2,16.09,97.92
2026-03-21 19:12,80.5,16.07,97.92
2026-03-21 19:13,80.8,16.14,97.92
2026-03-21 19:14,81.3,16.07,97.93
2026-03-21 19:15,81.6,16.07,97.93
2026-03-21 19:16,82.6,16.1,97.94
2026-03-21 19:17,82.1,16.19,97.94
2026-03-21 19:18,81,16.25,97.94
2026-03-21 19:19,81.4,16.09,97.94
2026-03-21 19:20,81.4,16.02,97.94
2026-03-21 19:21,81.8,15.96,97.94
2026-03-21 19:22,81.4,15.78,97.95
2026-03-21 19:23,81.6,15.84,97.95
2026-03-21 19:24,81.7,15.81,97.96
2026-03-21 19:25,81.2,15.97,97.96
2026-03-21 19:26,80.9,15.99,97.96
2026-03-21 19:27,80.5,16.02,97.96
2026-03-21 19:28,80.3,16.07,97.95
2026-03-21 19:29,80.5,16.13,97.96
2026-03-21 19:30,80.5,16.09,97.96
2026-03-21 19:31,81.1,16,97.97
2026-03-21 19:32,81.4,16,97.96
2026-03-21 19:33,81.5,16,97.97
2026-03-21 19:34,81.4,16.06,97.97
2026-03-21 19:35,81.3,16.13,97.96
2026-03-21 19:36,80.8,15.96,97.97
2026-03-21 19:37,80.8,16.02,97.97
2026-03-21 19:38,80.7,16.13,97.97
2026-03-21 19:39,80.6,16.02,97.96
2026-03-21 19:40,80.7,16.16,97.97
2026-03-21 19:41,80.4,16.03,97.97
2026-03-21 19:42,81.2,16.12,97.97
2026-03-21 19:43,81.3,16.07,97.97
2026-03-21 19:44,81.3,16.14,97.98
2026-03-21 19:45,80.9,16.16,97.98
2026-03-21 19:46,80.5,16.21,97.98
2026-03-21 19:47,80.4,16.13,97.98
2026-03-21 19:48,80.8,16.17,97.99
2026-03-21 19:49,81.1,16.13,97.98
2026-03-21 19:50,80.9,16.16,97.99
2026-03-21 19:51,81.3,16.2,97.99
2026-03-21 19:52,81.6,16.09,97.99
2026-03-21 19:53,81.6,16.1,97.98
2026-03-21 19:54,81.9,16.14,97.99
2026-03-21 19:55,82.3,16.03,97.98
2026-03-21 19:56,82.2,16.16,97.98
2026-03-21 19:57,81.6,16.03,97.98
2026-03-21 19:58,81.7,16.16,97.98
2026-03-21 19:59,82,16.1,97.99
2026-03-21 20:00,83.2,15.81,97.98
2026-03-21 20:01,83.9,15.58,97.99
2026-03-21 20:02,83.7,15.76,97.98
2026-03-21 20:03,83.3,15.84,97.99
2026-03-21 20:04,83,15.95,97.99
2026-03-21 20:05,82.7,15.99,98
2026-03-21 20:06,82.5,15.84,97.99
2026-03-21 20:07,82.4,15.76,97.99
2026-03-21 20:08,82.2,15.89,98
2026-03-21 20:09,82.6,15.72,98
2026-03-21 20:10,83.4,15.68,98
2026-03-21 20:11,83.8,15.6,98
2026-03-21 20:12,83.8,15.69,98
2026-03-21 20:13,83.5,15.65,98
2026-03-21 20:14,83.1,15.73,98
2026-03-21 20:15,83.2,15.78,98
2026-03-21 20:16,82.9,15.68,98.01
2026-03-21 20:17,82.9,15.66,98
2026-03-21 20:18,83.2,15.6,98
2026-03-21 20:19,83.4,15.47,98
2026-03-21 20:20,83.3,15.55,98
2026-03-21 20:21,83.3,15.57,98
2026-03-21 20:22,83.5,15.58,98.01
